folio,from_civic_number,street_name,property_postal_code,neighbourhood_code,legal_type,year_built,current_land_value,current_improvement_value,tax_assessment_year
032745260000,,CROWN ST,V6N 2B5,003,LAND,1938,3276000.0,58600.0,2025
032745260000,,CROWN ST,V6N 2B5,003,LAND,1938,2595000.0,58400.0,2021
032745260000,,CROWN ST,V6N 2B5,003,LAND,1938,3053000.0,63900.0,2024
032745560000,,CROWN ST,V6N 2B5,003,LAND,2003,3248000.0,1495000.0,2024
032745560000,,CROWN ST,V6N 2B5,003,LAND,2003,2761000.0,1335000.0,2021
032745560000,,CROWN ST,V6N 2B5,003,LAND,2003,3189000.0,1421000.0,2023
032745560000,,CROWN ST,V6N 2B5,003,LAND,2003,3448000.0,1552000.0,2025
032745560000,,CROWN ST,V6N 2B5,003,LAND,2003,3243000.0,1400000.0,2022
032745560000,,CROWN ST,V6N 2B5,003,LAND,2003,2756000.0,1339000.0,2020
032745860000,,CROWN ST,V6N 2B5,003,LAND,1948,2480000.0,812000.0,2020
032745860000,,CROWN ST,V6N 2B5,003,LAND,1948,2923000.0,794000.0,2024
032745860000,,CROWN ST,V6N 2B5,003,LAND,1948,2484000.0,811000.0,2021
032745860000,,CROWN ST,V6N 2B5,003,LAND,1948,2919000.0,755000.0,2022
032745860000,,CROWN ST,V6N 2B5,003,LAND,1948,2870000.0,809000.0,2023
032745860000,,CROWN ST,V6N 2B5,003,LAND,1948,3172000.0,817000.0,2025
032747240000,,CROWN ST,V6N 2B5,003,LAND,1988,3189000.0,390000.0,2023
032747240000,,CROWN ST,V6N 2B5,003,LAND,1988,2756000.0,457000.0,2020
032747240000,,CROWN ST,V6N 2B5,003,LAND,1988,2761000.0,443000.0,2021
032747240000,,CROWN ST,V6N 2B5,003,LAND,1988,3243000.0,399000.0,2022
032747240000,,CROWN ST,V6N 2B5,003,LAND,1988,3248000.0,373000.0,2024
032747240000,,CROWN ST,V6N 2B5,003,LAND,1988,3448000.0,378000.0,2025
032747540000,,CROWN ST,V6N 2B5,003,LAND,2013,3448000.0,1584000.0,2025
032747540000,,CROWN ST,V6N 2B5,003,LAND,2013,3248000.0,1523000.0,2024
032747540000,,CROWN ST,V6N 2B5,003,LAND,2013,2756000.0,1313000.0,2020
032747540000,,CROWN ST,V6N 2B5,003,LAND,2013,3243000.0,1446000.0,2022
032747540000,,CROWN ST,V6N 2B5,003,LAND,2013,2761000.0,1310000.0,2021
032747540000,,CROWN ST,V6N 2B5,003,LAND,2013,3189000.0,1444000.0,2023
032747740000,,CROWN ST,V6N 2B5,003,LAND,1948,3029000.0,592000.0,2023
032747740000,,CROWN ST,V6N 2B5,003,LAND,1948,3081000.0,622000.0,2022
032747740000,,CROWN ST,V6N 2B5,003,LAND,1948,2623000.0,616000.0,2021
032747740000,,CROWN ST,V6N 2B5,003,LAND,1948,2618000.0,631000.0,2020
032747740000,,CROWN ST,V6N 2B5,003,LAND,1948,3085000.0,612000.0,2024
032747740000,,CROWN ST,V6N 2B5,003,LAND,1948,3276000.0,622000.0,2025
032747940000,,CROWN ST,V6N 2B5,003,LAND,1948,2445000.0,63800.0,2023
032747940000,,CROWN ST,V6N 2B5,003,LAND,1948,2645000.0,71100.0,2025
032747940000,,CROWN ST,V6N 2B5,003,LAND,1948,2479000.0,65500.0,2022
032747940000,,CROWN ST,V6N 2B5,003,LAND,1948,2491000.0,62400.0,2024
032747940000,,CROWN ST,V6N 2B5,003,LAND,1948,2136000.0,59800.0,2021
032747940000,,CROWN ST,V6N 2B5,003,LAND,1948,2133000.0,61300.0,2020
032750040000,,CROWN ST,V6N 2B7,006,LAND,1948,1940000.0,41800.0,2020
032750040000,,CROWN ST,V6N 2B7,006,LAND,1948,2403000.0,44800.0,2022
032750040000,,CROWN ST,V6N 2B7,006,LAND,1948,1948000.0,38900.0,2021
032750040000,,CROWN ST,V6N 2B7,006,LAND,1948,2602000.0,45200.0,2024
032750040000,,CROWN ST,V6N 2B7,006,LAND,1948,2367000.0,44800.0,2023
032750040000,,CROWN ST,V6N 2B7,006,LAND,1948,2688000.0,43000.0,2025
032750070000,,41ST AVE W,V6N 3G2,006,LAND,1961,2152000.0,185400.0,2020
032750070000,,41ST AVE W,V6N 3G2,006,LAND,1961,2255000.0,189400.0,2021
032750070000,,41ST AVE W,V6N 3G2,006,LAND,1961,2798000.0,193600.0,2022
032750070000,,41ST AVE W,V6N 3G2,006,LAND,1961,2752000.0,214000.0,2023
032750070000,,41ST AVE W,V6N 3G2,006,LAND,1961,3125000.0,212000.0,2025
032750070000,,41ST AVE W,V6N 3G2,006,LAND,1961,3025000.0,224000.0,2024
032750380000,,CROWN ST,V6N 2B7,006,LAND,1946,2911000.0,247000.0,2025
032750380000,,CROWN ST,V6N 2B7,006,LAND,1946,2605000.0,274000.0,2022
032750380000,,CROWN ST,V6N 2B7,006,LAND,1946,2818000.0,267000.0,2024
032750380000,,CROWN ST,V6N 2B7,006,LAND,1946,2087000.0,233000.0,2021
032750380000,,CROWN ST,V6N 2B7,006,LAND,1946,2564000.0,270000.0,2023
032750380000,,CROWN ST,V6N 2B7,006,LAND,1946,1984000.0,255000.0,2020
032750580000,,CROWN ST,V6N 2B7,006,LAND,1947,1852000.0,104000.0,2020
032750580000,,CROWN ST,V6N 2B7,006,LAND,1947,1948000.0,94100.0,2021
032750580000,,CROWN ST,V6N 2B7,006,LAND,1947,2630000.0,185000.0,2024
032750580000,,CROWN ST,V6N 2B7,006,LAND,1947,2431000.0,106000.0,2022
032750580000,,CROWN ST,V6N 2B7,006,LAND,1947,2749000.0,171000.0,2025
032750580000,,CROWN ST,V6N 2B7,006,LAND,1947,2393000.0,189000.0,2023
032750780000,,CROWN ST,V6N 2B7,006,LAND,1961,1984000.0,198000.0,2020
032750780000,,CROWN ST,V6N 2B7,006,LAND,1961,2818000.0,226000.0,2024
032750780000,,CROWN ST,V6N 2B7,006,LAND,1961,2087000.0,199000.0,2021
032750780000,,CROWN ST,V6N 2B7,006,LAND,1961,2564000.0,231000.0,2023
032750780000,,CROWN ST,V6N 2B7,006,LAND,1961,2911000.0,230000.0,2025
032750780000,,CROWN ST,V6N 2B7,006,LAND,1961,2605000.0,234000.0,2022
032759260000,,CROWN ST,V6N 2B8,006,LAND,,1388000.0,0.0,2021
032759260000,,CROWN ST,V6N 2B8,006,LAND,2021,1589667.0,1220000.0,2024
032759260000,,CROWN ST,V6N 2B8,006,LAND,2021,1728000.0,1289000.0,2025
032759260000,,CROWN ST,V6N 2B8,006,LAND,2021,1540000.0,843000.0,2023
032759260000,,CROWN ST,V6N 2B8,006,LAND,2021,1541000.0,526000.0,2022
032759260000,,CROWN ST,,006,LAND,,,,
032759320000,,CROWN ST,,006,LAND,,,,
032759320000,,CROWN ST,V6N 2B8,006,LAND,2021,1683000.0,1356000.0,2024
032759320000,,CROWN ST,V6N 2B8,006,LAND,2021,1637000.0,394000.0,2022
032759320000,,CROWN ST,V6N 2B8,006,LAND,,1450000.0,0.0,2021
032759320000,,CROWN ST,V6N 2B8,006,LAND,2021,1828000.0,1432000.0,2025
032759320000,,CROWN ST,V6N 2B8,006,LAND,2021,1626000.0,776000.0,2023
032759440000,,CROWN ST,V6N 2B8,006,LAND,1966,2499000.0,10000.0,2020
032759440000,,CROWN ST,V6N 2B8,006,LAND,1966,2592000.0,10000.0,2021
032759440000,,CROWN ST,V6N 2B8,006,LAND,1966,2905000.0,10000.0,2023
032759440000,,CROWN ST,V6N 2B8,006,LAND,1966,2906000.0,10000.0,2022
032759440000,,CROWN ST,V6N 2B8,006,LAND,1966,3162000.0,10000.0,2025
032759440000,,CROWN ST,V6N 2B8,006,LAND,1966,3090000.0,10000.0,2024
032759480000,,CROWN ST,V6N 2B8,006,LAND,2004,1776000.0,603000.0,2024
032759480000,,CROWN ST,V6N 2B8,006,LAND,2004,1669000.0,610000.0,2023
032759480000,,CROWN ST,V6N 2B8,006,LAND,2004,1436000.0,549000.0,2020
032759480000,,CROWN ST,V6N 2B8,006,LAND,2004,1489000.0,547000.0,2021
032759480000,,CROWN ST,V6N 2B8,006,LAND,2004,1817000.0,605000.0,2025
032759480000,,CROWN ST,V6N 2B8,006,LAND,2004,1670000.0,595000.0,2022
032759520000,,CROWN ST,V6N 2B8,006,LAND,2004,1817000.0,630000.0,2025
032759520000,,CROWN ST,V6N 2B8,006,LAND,2004,1670000.0,616000.0,2022
032759520000,,CROWN ST,V6N 2B8,006,LAND,2004,1489000.0,567000.0,2021
032759520000,,CROWN ST,V6N 2B8,006,LAND,2004,1436000.0,568000.0,2020
032759520000,,CROWN ST,V6N 2B8,006,LAND,2004,1776000.0,627000.0,2024
032759520000,,CROWN ST,V6N 2B8,006,LAND,2004,1669000.0,635000.0,2023
032759660000,,CROWN ST,V6N 2B8,006,LAND,2017,1436000.0,1240000.0,2020
032759660000,,CROWN ST,V6N 2B8,006,LAND,2017,1670000.0,1338000.0,2022
032759660000,,CROWN ST,V6N 2B8,006,LAND,2017,1669000.0,1332000.0,2023
032759660000,,CROWN ST,V6N 2B8,006,LAND,2017,1817000.0,1350000.0,2025
032759660000,,CROWN ST,V6N 2B8,006,LAND,2017,1775000.0,1290000.0,2024
032759660000,,CROWN ST,V6N 2B8,006,LAND,2017,1489000.0,1268000.0,2021
032759680000,,CROWN ST,V6N 2B8,006,LAND,2017,1436000.0,1188000.0,2020
032759680000,,CROWN ST,V6N 2B8,006,LAND,2017,1775000.0,1252000.0,2024
032759680000,,CROWN ST,V6N 2B8,006,LAND,2017,1670000.0,1283000.0,2022
032759680000,,CROWN ST,V6N 2B8,006,LAND,2017,1817000.0,1297000.0,2025
032759680000,,CROWN ST,V6N 2B8,006,LAND,2017,1489000.0,1216000.0,2021
032759680000,,CROWN ST,V6N 2B8,006,LAND,2017,1669000.0,1288000.0,2023
032759740000,,CROWN ST,V6N 2B8,006,LAND,1995,1814000.0,387000.0,2025
032759740000,,CROWN ST,V6N 2B8,006,LAND,1995,1487000.0,314000.0,2021
032759740000,,CROWN ST,V6N 2B8,006,LAND,1995,1773000.0,383000.0,2024
032759740000,,CROWN ST,V6N 2B8,006,LAND,1995,1666000.0,376000.0,2023
032759740000,,CROWN ST,V6N 2B8,006,LAND,1995,1667000.0,330000.0,2022
032759740000,,CROWN ST,V6N 2B8,006,LAND,1995,1434000.0,322000.0,2020
032759760000,,CROWN ST,V6N 2B8,006,LAND,1995,1667000.0,307000.0,2022
032759760000,,CROWN ST,V6N 2B8,006,LAND,1995,1814000.0,364000.0,2025
032759760000,,CROWN ST,V6N 2B8,006,LAND,1995,1487000.0,292000.0,2021
032759760000,,CROWN ST,V6N 2B8,006,LAND,1995,1773000.0,360000.0,2024
032759760000,,CROWN ST,V6N 2B8,006,LAND,1995,1434000.0,300000.0,2020
032759760000,,CROWN ST,V6N 2B8,006,LAND,1995,1666000.0,354000.0,2023
032759840000,,CROWN ST,V6N 2B8,006,LAND,1978,1614000.0,264000.0,2022
032759840000,,CROWN ST,V6N 2B8,006,LAND,1978,1433000.0,228000.0,2021
032759840000,,CROWN ST,V6N 2B8,006,LAND,1978,1387000.0,242000.0,2020
032759840000,,CROWN ST,V6N 2B8,006,LAND,1978,1755000.0,242000.0,2025
032759840000,,CROWN ST,V6N 2B8,006,LAND,1978,1612000.0,260000.0,2023
032759840000,,CROWN ST,V6N 2B8,006,LAND,1978,1715000.0,256000.0,2024
032759860000,,CROWN ST,V6N 2B8,006,LAND,1988,1434000.0,340000.0,2020
032759860000,,CROWN ST,V6N 2B8,006,LAND,1988,1667000.0,387000.0,2023
032759860000,,CROWN ST,V6N 2B8,006,LAND,1988,1773000.0,382000.0,2024
032759860000,,CROWN ST,V6N 2B8,006,LAND,1988,1815000.0,366000.0,2025
032759860000,,CROWN ST,V6N 2B8,006,LAND,1988,1488000.0,329000.0,2021
032759860000,,CROWN ST,V6N 2B8,006,LAND,1988,1668000.0,393000.0,2022
032759880000,,CROWN ST,V6N 2B8,006,LAND,1988,1629000.0,362000.0,2023
032759880000,,CROWN ST,V6N 2B8,006,LAND,1988,1732000.0,357000.0,2024
032759880000,,CROWN ST,V6N 2B8,006,LAND,1988,1447000.0,314000.0,2021
032759880000,,CROWN ST,V6N 2B8,006,LAND,1988,1630000.0,369000.0,2022
032759880000,,CROWN ST,V6N 2B8,006,LAND,1988,1400000.0,324000.0,2020
032759880000,,CROWN ST,V6N 2B8,006,LAND,1988,1773000.0,342000.0,2025
032830080000,,CROWN ST,V6N 2B8,006,LAND,2003,1604000.0,675000.0,2021
032830080000,,CROWN ST,V6N 2B8,006,LAND,2003,1550000.0,677000.0,2020
032830080000,,CROWN ST,V6N 2B8,006,LAND,2003,1790000.0,800000.0,2023
032830080000,,CROWN ST,V6N 2B8,006,LAND,2003,1805000.0,725000.0,2022
032830080000,,CROWN ST,V6N 2B8,006,LAND,2003,1904000.0,790000.0,2024
032830080000,,CROWN ST,V6N 2B8,006,LAND,2003,1948000.0,851000.0,2025
032830100000,,CROWN ST,V6N 2B8,006,LAND,2003,1904000.0,792000.0,2024
032830100000,,CROWN ST,V6N 2B8,006,LAND,2003,1790000.0,802000.0,2023
032830100000,,CROWN ST,V6N 2B8,006,LAND,2003,1568000.0,677000.0,2020
032830100000,,CROWN ST,V6N 2B8,006,LAND,2003,1948000.0,795000.0,2025
032830100000,,CROWN ST,V6N 2B8,006,LAND,2003,1620000.0,675000.0,2021
032830100000,,CROWN ST,V6N 2B8,006,LAND,2003,1805000.0,725000.0,2022
032830140000,,CROWN ST,V6N 2B8,006,LAND,1988,1675000.0,186000.0,2022
032830140000,,CROWN ST,V6N 2B8,006,LAND,1988,1822000.0,174000.0,2025
032830140000,,CROWN ST,V6N 2B8,006,LAND,1988,1493000.0,163000.0,2021
032830140000,,CROWN ST,V6N 2B8,006,LAND,1988,1439000.0,165000.0,2020
032830140000,,CROWN ST,V6N 2B8,006,LAND,1988,1780000.0,173000.0,2024
032830140000,,CROWN ST,V6N 2B8,006,LAND,1988,1674000.0,176000.0,2023
032830200000,,CROWN ST,V6N 2B8,006,LAND,1988,1439000.0,165000.0,2020
032830200000,,CROWN ST,V6N 2B8,006,LAND,1988,1674000.0,176000.0,2023
032830200000,,CROWN ST,V6N 2B8,006,LAND,1988,1493000.0,163000.0,2021
032830200000,,CROWN ST,V6N 2B8,006,LAND,1988,1675000.0,186000.0,2022
032830200000,,CROWN ST,V6N 2B8,006,LAND,1988,1780000.0,173000.0,2024
032830200000,,CROWN ST,V6N 2B8,006,LAND,1988,1822000.0,174000.0,2025
032830260000,,CROWN ST,V6N 2B8,006,LAND,1956,1674000.0,388000.0,2022
032830260000,,CROWN ST,V6N 2B8,006,LAND,1956,1779000.0,398000.0,2024
032830260000,,CROWN ST,V6N 2B8,006,LAND,1956,1492000.0,215000.0,2021
032830260000,,CROWN ST,V6N 2B8,006,LAND,1956,1673000.0,386000.0,2023
032830260000,,CROWN ST,V6N 2B8,006,LAND,1956,1439000.0,132000.0,2020
032830260000,,CROWN ST,V6N 2B8,006,LAND,1956,1821000.0,385000.0,2025
032830320000,,CROWN ST,V6N 2B8,006,LAND,1965,1898000.0,76500.0,2022
032830320000,,CROWN ST,V6N 2B8,006,LAND,1965,1695000.0,66900.0,2021
032830320000,,CROWN ST,V6N 2B8,006,LAND,1965,2046000.0,69800.0,2025
032830320000,,CROWN ST,V6N 2B8,006,LAND,1965,1880000.0,73200.0,2023
032830320000,,CROWN ST,V6N 2B8,006,LAND,1965,1643000.0,69100.0,2020
032830320000,,CROWN ST,V6N 2B8,006,LAND,1965,1999000.0,70500.0,2024
032830380000,,CROWN ST,V6N 2B8,006,LAND,1964,2047000.0,100000.0,2025
032830380000,,CROWN ST,V6N 2B8,006,LAND,1964,1899000.0,107000.0,2022
032830380000,,CROWN ST,V6N 2B8,006,LAND,1964,2000000.0,100000.0,2024
032830380000,,CROWN ST,V6N 2B8,006,LAND,1964,1695000.0,95000.0,2021
032830380000,,CROWN ST,V6N 2B8,006,LAND,1964,1643000.0,97500.0,2020
032830380000,,CROWN ST,V6N 2B8,006,LAND,1964,1881000.0,103000.0,2023
032830440000,,CROWN ST,V6N 2B8,006,LAND,1965,1642000.0,55600.0,2020
032830440000,,CROWN ST,V6N 2B8,006,LAND,1965,1694000.0,53900.0,2021
032830440000,,CROWN ST,V6N 2B8,006,LAND,1965,1898000.0,62100.0,2022
032830440000,,CROWN ST,V6N 2B8,006,LAND,1965,1999000.0,57200.0,2024
032830440000,,CROWN ST,V6N 2B8,006,LAND,1965,2046000.0,56700.0,2025
032830440000,,CROWN ST,V6N 2B8,006,LAND,1965,1880000.0,59400.0,2023
032830500000,,CROWN ST,V6N 2B8,006,LAND,1964,1898000.0,49400.0,2022
032830500000,,CROWN ST,V6N 2B8,006,LAND,1964,2046000.0,47600.0,2025
032830500000,,CROWN ST,V6N 2B8,006,LAND,1964,1694000.0,42300.0,2021
032830500000,,CROWN ST,V6N 2B8,006,LAND,1964,1880000.0,48100.0,2023
032830500000,,CROWN ST,V6N 2B8,006,LAND,1964,1999000.0,47100.0,2024
032830500000,,CROWN ST,V6N 2B8,006,LAND,1964,1642000.0,42600.0,2020
032830540000,,CROWN ST,V6N 2B8,006,LAND,1964,1897000.0,137000.0,2022
032830540000,,CROWN ST,V6N 2B8,006,LAND,1964,1879000.0,129000.0,2023
032830540000,,CROWN ST,V6N 2B8,006,LAND,1964,1642000.0,129000.0,2020
032830540000,,CROWN ST,V6N 2B8,006,LAND,1964,2045000.0,116000.0,2025
032830540000,,CROWN ST,V6N 2B8,006,LAND,1964,1998000.0,124000.0,2024
032830540000,,CROWN ST,V6N 2B8,006,LAND,1964,1694000.0,120000.0,2021
032830600000,,CROWN ST,V6N 2B8,006,LAND,1994,1435000.0,270000.0,2020
032830600000,,CROWN ST,V6N 2B8,006,LAND,1994,1770000.0,288000.0,2024
032830600000,,CROWN ST,V6N 2B8,006,LAND,1994,1811000.0,291000.0,2025
032830600000,,CROWN ST,V6N 2B8,006,LAND,1994,1665000.0,270000.0,2022
032830600000,,CROWN ST,V6N 2B8,006,LAND,1994,1487000.0,260000.0,2021
032830600000,,CROWN ST,V6N 2B8,006,LAND,1994,1664000.0,281000.0,2023
032830620000,,CROWN ST,V6N 2B8,006,LAND,1994,1811000.0,291000.0,2025
032830620000,,CROWN ST,V6N 2B8,006,LAND,1994,1435000.0,270000.0,2020
032830620000,,CROWN ST,V6N 2B8,006,LAND,1994,1664000.0,281000.0,2023
032830620000,,CROWN ST,V6N 2B8,006,LAND,1994,1487000.0,261000.0,2021
032830620000,,CROWN ST,V6N 2B8,006,LAND,1994,1665000.0,270000.0,2022
032830620000,,CROWN ST,V6N 2B8,006,LAND,1994,1770000.0,288000.0,2024
033714060000,,CHALDECOTT ST,V6S 2K1,003,LAND,1956,3558000.0,1141000.0,2022
033714060000,,CHALDECOTT ST,V6S 2K1,003,LAND,1956,2840000.0,1226000.0,2020
033714060000,,CHALDECOTT ST,V6S 2K1,003,LAND,1956,3069000.0,1222000.0,2021
033714060000,,CHALDECOTT ST,V6S 2K1,003,LAND,1956,3656000.0,1146000.0,2025
033714060000,,CHALDECOTT ST,V6S 2K1,003,LAND,1956,3624000.0,1198000.0,2024
033714060000,,CHALDECOTT ST,V6S 2K1,003,LAND,1956,3506000.0,1232000.0,2023
033714130000,,CHALDECOTT ST,V6S 2J9,003,LAND,1948,3376000.0,81200.0,2024
033714130000,,CHALDECOTT ST,V6S 2J9,003,LAND,1948,3324000.0,85900.0,2022
033714130000,,CHALDECOTT ST,V6S 2J9,003,LAND,1948,3405000.0,73800.0,2025
033714130000,,CHALDECOTT ST,V6S 2J9,003,LAND,1948,2824000.0,76900.0,2021
033714130000,,CHALDECOTT ST,V6S 2J9,003,LAND,1948,2665000.0,86900.0,2020
033714130000,,CHALDECOTT ST,V6S 2J9,003,LAND,1948,3266000.0,84100.0,2023
033714160000,,CHALDECOTT ST,V6S 2K1,003,LAND,1956,2813000.0,47300.0,2020
033714160000,,CHALDECOTT ST,V6S 2K1,003,LAND,1956,3584000.0,49500.0,2024
033714160000,,CHALDECOTT ST,V6S 2K1,003,LAND,1956,3523000.0,49200.0,2022
033714160000,,CHALDECOTT ST,V6S 2K1,003,LAND,1956,3032000.0,42800.0,2021
033714160000,,CHALDECOTT ST,V6S 2K1,003,LAND,1956,3467000.0,49000.0,2023
033714160000,,CHALDECOTT ST,V6S 2K1,003,LAND,1956,3614000.0,46700.0,2025
033714250000,,CHALDECOTT ST,V6S 2J9,003,LAND,1994,3405000.0,564000.0,2025
033714250000,,CHALDECOTT ST,V6S 2J9,003,LAND,1994,2665000.0,553000.0,2020
033714250000,,CHALDECOTT ST,V6S 2J9,003,LAND,1994,2824000.0,542000.0,2021
033714250000,,CHALDECOTT ST,V6S 2J9,003,LAND,1994,3266000.0,581000.0,2023
033714250000,,CHALDECOTT ST,V6S 2J9,003,LAND,1994,3376000.0,568000.0,2024
033714250000,,CHALDECOTT ST,V6S 2J9,003,LAND,1994,3324000.0,569000.0,2022
033714260000,,CHALDECOTT ST,V6S 2K1,003,LAND,1956,3032000.0,285000.0,2021
033714260000,,CHALDECOTT ST,V6S 2K1,003,LAND,1956,3584000.0,323000.0,2024
033714260000,,CHALDECOTT ST,V6S 2K1,003,LAND,1956,3523000.0,333000.0,2022
033714260000,,CHALDECOTT ST,V6S 2K1,003,LAND,1956,3467000.0,329000.0,2023
033714260000,,CHALDECOTT ST,V6S 2K1,003,LAND,1956,2813000.0,283000.0,2020
033714260000,,CHALDECOTT ST,V6S 2K1,003,LAND,1956,3614000.0,308000.0,2025
033714360000,,CHALDECOTT ST,V6S 2K1,003,LAND,1997,3032000.0,981000.0,2021
033714360000,,CHALDECOTT ST,V6S 2K1,003,LAND,1997,3467000.0,1278000.0,2023
033714360000,,CHALDECOTT ST,V6S 2K1,003,LAND,1997,3523000.0,1193000.0,2022
033714360000,,CHALDECOTT ST,V6S 2K1,003,LAND,1997,2813000.0,991000.0,2020
033714360000,,CHALDECOTT ST,V6S 2K1,003,LAND,1997,3614000.0,1380000.0,2025
033714360000,,CHALDECOTT ST,V6S 2K1,003,LAND,1997,3584000.0,1329000.0,2024
033714370000,,CHALDECOTT ST,V6S 2J9,003,LAND,1947,3324000.0,76300.0,2022
033714370000,,CHALDECOTT ST,V6S 2J9,003,LAND,1947,3266000.0,75100.0,2023
033714370000,,CHALDECOTT ST,V6S 2J9,003,LAND,1947,2665000.0,76200.0,2020
033714370000,,CHALDECOTT ST,V6S 2J9,003,LAND,1947,2824000.0,68900.0,2021
033714370000,,CHALDECOTT ST,V6S 2J9,003,LAND,1947,3376000.0,73600.0,2024
033714370000,,CHALDECOTT ST,V6S 2J9,003,LAND,1947,3405000.0,68800.0,2025
033714460000,,CHALDECOTT ST,V6S 2K1,003,LAND,2011,3612000.0,1572000.0,2025
033714460000,,CHALDECOTT ST,V6S 2K1,003,LAND,2011,3522000.0,1409000.0,2022
033714460000,,CHALDECOTT ST,V6S 2K1,003,LAND,2011,3031000.0,1342000.0,2021
033714460000,,CHALDECOTT ST,V6S 2K1,003,LAND,2011,2811000.0,1344000.0,2020
033714460000,,CHALDECOTT ST,V6S 2K1,003,LAND,2011,3465000.0,1436000.0,2023
033714460000,,CHALDECOTT ST,V6S 2K1,003,LAND,2011,3582000.0,1513000.0,2024
033714490000,,CHALDECOTT ST,V6S 2J9,003,LAND,1995,2824000.0,566000.0,2021
033714490000,,CHALDECOTT ST,V6S 2J9,003,LAND,1995,3266000.0,631000.0,2023
033714490000,,CHALDECOTT ST,V6S 2J9,003,LAND,1995,3324000.0,605000.0,2022
033714490000,,CHALDECOTT ST,V6S 2J9,003,LAND,1995,3376000.0,613000.0,2024
033714490000,,CHALDECOTT ST,V6S 2J9,003,LAND,1995,2665000.0,573000.0,2020
033714490000,,CHALDECOTT ST,V6S 2J9,003,LAND,1995,3405000.0,609000.0,2025
033714560000,,CHALDECOTT ST,V6S 2K1,003,LAND,1957,3522000.0,48000.0,2022
033714560000,,CHALDECOTT ST,V6S 2K1,003,LAND,1957,3031000.0,41600.0,2021
033714560000,,CHALDECOTT ST,V6S 2K1,003,LAND,1957,3554723.0,348000.0,2024
033714560000,,CHALDECOTT ST,V6S 2K1,003,LAND,1957,3465000.0,48000.0,2023
033714560000,,CHALDECOTT ST,V6S 2K1,003,LAND,1957,3442400.0,1344000.0,2025
033714560000,,CHALDECOTT ST,V6S 2K1,003,LAND,1957,2811000.0,44800.0,2020
033714610000,,CHALDECOTT ST,V6S 2J9,003,LAND,1947,2825000.0,257000.0,2021
033714610000,,CHALDECOTT ST,V6S 2J9,003,LAND,1947,3268000.0,285000.0,2023
033714610000,,CHALDECOTT ST,V6S 2J9,003,LAND,1947,2666000.0,255000.0,2020
033714610000,,CHALDECOTT ST,V6S 2J9,003,LAND,1947,3378000.0,279000.0,2024
033714610000,,CHALDECOTT ST,V6S 2J9,003,LAND,1947,3407000.0,284000.0,2025
033714610000,,CHALDECOTT ST,V6S 2J9,003,LAND,1947,3326000.0,304000.0,2022
033714660000,,CHALDECOTT ST,V6S 2K1,003,LAND,2015,3031000.0,1739000.0,2021
033714660000,,CHALDECOTT ST,V6S 2K1,003,LAND,2015,3522000.0,1827000.0,2022
033714660000,,CHALDECOTT ST,V6S 2K1,003,LAND,2015,3465000.0,2377000.0,2023
033714660000,,CHALDECOTT ST,V6S 2K1,003,LAND,2015,2811000.0,1741000.0,2020
033714660000,,CHALDECOTT ST,V6S 2K1,003,LAND,2015,3612000.0,2522000.0,2025
033714660000,,CHALDECOTT ST,V6S 2K1,003,LAND,2015,3582000.0,2352000.0,2024
033714730000,,CHALDECOTT ST,V6S 2J9,003,LAND,1988,2666000.0,444000.0,2020
033714730000,,CHALDECOTT ST,V6S 2J9,003,LAND,1988,3268000.0,366000.0,2023
033714730000,,CHALDECOTT ST,V6S 2J9,003,LAND,1988,3326000.0,387000.0,2022
033714730000,,CHALDECOTT ST,V6S 2J9,003,LAND,1988,2825000.0,430000.0,2021
033714730000,,CHALDECOTT ST,V6S 2J9,003,LAND,1988,3407000.0,357000.0,2025
033714730000,,CHALDECOTT ST,V6S 2J9,003,LAND,1988,3378000.0,353000.0,2024
033714760000,,CHALDECOTT ST,V6S 2K1,003,LAND,1958,3031000.0,37400.0,2021
033714760000,,CHALDECOTT ST,V6S 2K1,003,LAND,1958,2811000.0,40500.0,2020
033714760000,,CHALDECOTT ST,V6S 2K1,003,LAND,1958,3612000.0,41100.0,2025
033714760000,,CHALDECOTT ST,V6S 2K1,003,LAND,1958,3465000.0,43200.0,2023
033714760000,,CHALDECOTT ST,V6S 2K1,003,LAND,1958,3522000.0,43400.0,2022
033714760000,,CHALDECOTT ST,V6S 2K1,003,LAND,1958,3582000.0,43600.0,2024
033714850000,,CHALDECOTT ST,V6S 2J9,003,LAND,1989,2825000.0,474000.0,2021
033714850000,,CHALDECOTT ST,V6S 2J9,003,LAND,1989,3268000.0,415000.0,2023
033714850000,,CHALDECOTT ST,V6S 2J9,003,LAND,1989,2666000.0,489000.0,2020
033714850000,,CHALDECOTT ST,V6S 2J9,003,LAND,1989,3326000.0,428000.0,2022
033714850000,,CHALDECOTT ST,V6S 2J9,003,LAND,1989,3407000.0,402000.0,2025
033714850000,,CHALDECOTT ST,V6S 2J9,003,LAND,1989,3378000.0,397000.0,2024
033714860000,,CHALDECOTT ST,V6S 2K1,003,LAND,1994,3582000.0,644000.0,2024
033714860000,,CHALDECOTT ST,V6S 2K1,003,LAND,1994,2811000.0,619000.0,2020
033714860000,,CHALDECOTT ST,V6S 2K1,003,LAND,1994,3612000.0,639000.0,2025
033714860000,,CHALDECOTT ST,V6S 2K1,003,LAND,1994,3031000.0,606000.0,2021
